symbol	ensembl_id
CCDC170	ENSG00000120262
MAGEB4	ENSG00000120289
PCDHB8	ENSG00000120322
PCDHB10	ENSG00000120324
PCDHB14	ENSG00000120327
PCDHB12	ENSG00000120328
SLC25A2	ENSG00000120329
TNN	ENSG00000120332
TNFSF18	ENSG00000120337
GPR31	ENSG00000120436
TTLL2	ENSG00000120440
SNX19	ENSG00000120451
TP53AIP1	ENSG00000120471
TEX11	ENSG00000120498
ARR3	ENSG00000120500
LYZL1	ENSG00000120563
IQSEC3	ENSG00000120645
ENOX1	ENSG00000120658
TNFSF11	ENSG00000120659
SPART-AS1	ENSG00000120664
SOHLH2	ENSG00000120669
MYOT	ENSG00000120729
CHRNA2	ENSG00000120903
ADRA1A	ENSG00000120907
NPPB	ENSG00000120937
TNFRSF8	ENSG00000120949
PRAMEF2	ENSG00000120952
RDH10	ENSG00000121039
EPX	ENSG00000121053
TBX4	ENSG00000121075
TEX14	ENSG00000121101
LRAT	ENSG00000121207
MND1	ENSG00000121211
TRIM6	ENSG00000121236
ABCC11	ENSG00000121270
TAS2R8	ENSG00000121314
TAS2R10	ENSG00000121318
PRB2	ENSG00000121335
IAPP	ENSG00000121351
TAS2R7	ENSG00000121377
BCL2L14	ENSG00000121380
TAS2R9	ENSG00000121381
ZNF549	ENSG00000121406
RGSL1	ENSG00000121446
LHX4	ENSG00000121454
DPPA4	ENSG00000121570
CD80	ENSG00000121594
KIF18A	ENSG00000121621
GJA8	ENSG00000121634
DEPDC7	ENSG00000121690
GJB6	ENSG00000121742
GJA3	ENSG00000121743
ADGRB2	ENSG00000121753
HCRTR1	ENSG00000121764
GHSR	ENSG00000121853
SLITRK3	ENSG00000121871
CPXM2	ENSG00000121898
ZSCAN20	ENSG00000121903
CSMD2	ENSG00000121904
HPCA	ENSG00000121905
SV2C	ENSG00000122012
LINC00544	ENSG00000122043
XPNPEP2	ENSG00000122121
PAEP	ENSG00000122133
OBP2A	ENSG00000122136
TBX22	ENSG00000122145
FMOD	ENSG00000122176
MYOG	ENSG00000122180
PLG	ENSG00000122194
PRM2	ENSG00000122304
OPN4	ENSG00000122375
PTGFR	ENSG00000122420
LRRC39	ENSG00000122477
RWDD3	ENSG00000122481
OCM	ENSG00000122543
KIAA0087	ENSG00000122548
WIPF3	ENSG00000122574
NXPH1	ENSG00000122584
NPY	ENSG00000122585
HOXA7	ENSG00000122592
TWIST1	ENSG00000122691
SPINK4	ENSG00000122711
TAF1L	ENSG00000122728
PHF24	ENSG00000122733
DNAI1	ENSG00000122735
NUDT10	ENSG00000122824
SFTPA1	ENSG00000122852
NEUROG3	ENSG00000122859
CIT	ENSG00000122966
ACTRT1	ENSG00000123165
CCDC70	ENSG00000123171
ATP7B	ENSG00000123191
CENPK	ENSG00000123219
NEUROD4	ENSG00000123307
MMP19	ENSG00000123342
HOXC13	ENSG00000123364
HOXC11	ENSG00000123388
HOXC12	ENSG00000123407
EEF1AKMT3	ENSG00000123427
SARDH	ENSG00000123453
DBH	ENSG00000123454
STIL	ENSG00000123473
HJURP	ENSG00000123485
SERPINA7	ENSG00000123561
H2BW1	ENSG00000123569
NRK	ENSG00000123572
ESX1	ENSG00000123576
MAGEA9	ENSG00000123584
ATXN3L	ENSG00000123594
ACVR1C	ENSG00000123612
C4BPA	ENSG00000123838
C4BPB	ENSG00000123843
RAB38	ENSG00000123892
GPR83	ENSG00000123901
DAW1	ENSG00000123977
INHA	ENSG00000123999
MOGAT1	ENSG00000124003
FAM124B	ENSG00000124019
MC3R	ENSG00000124089
GCNT7	ENSG00000124091
CTCFL	ENSG00000124092
PI3	ENSG00000124102
FAM209A	ENSG00000124103
SLPI	ENSG00000124107
WFDC3	ENSG00000124116
KCNS1	ENSG00000124134
SLC12A5	ENSG00000124140
ARHGAP40	ENSG00000124143
SEMG2	ENSG00000124157
MATN4	ENSG00000124159
PLCG1	ENSG00000124181
GDAP1L1	ENSG00000124194
GTSF1L	ENSG00000124196
ZNF831	ENSG00000124203
EDN3	ENSG00000124205
PEDS1-UBE2V1	ENSG00000124208
CDH26	ENSG00000124215
ANKRD60	ENSG00000124227
RBPJL	ENSG00000124232
SEMG1	ENSG00000124233
CIMIP1	ENSG00000124237
TP53TG5	ENSG00000124251
PCK1	ENSG00000124253
NEURL2	ENSG00000124257
MAGEA10	ENSG00000124260
CHST8	ENSG00000124302
XG	ENSG00000124343
IL17C	ENSG00000124391
POF1B	ENSG00000124429
IRGC	ENSG00000124449
ZNF45	ENSG00000124459
LYPD3	ENSG00000124466
PSG8	ENSG00000124467
CEACAM8	ENSG00000124469
NDP	ENSG00000124479
CRISP2	ENSG00000124490
GRM4	ENSG00000124493
PACSIN1	ENSG00000124507
BTN1A1	ENSG00000124557
SLC17A3	ENSG00000124564
SLC17A1	ENSG00000124568
PEX6	ENSG00000124587
ENSG00000124593	ENSG00000124593
UNC5CL	ENSG00000124602
AARS2	ENSG00000124608
H1-1	ENSG00000124610
H2BC11	ENSG00000124635
OR2B6	ENSG00000124657
TCP11	ENSG00000124678
APOBEC2	ENSG00000124701
DNAH8	ENSG00000124721
KLHL31	ENSG00000124743
CPNE5	ENSG00000124772
RPP40	ENSG00000124787
CRISP1	ENSG00000124812
OPN5	ENSG00000124818
GCM2	ENSG00000124827
ENSG00000124835	ENSG00000124835
CXCL6	ENSG00000124875
TRIM51	ENSG00000124900
MYRF-AS1	ENSG00000124915
MYRF	ENSG00000124920
SCGB2A1	ENSG00000124939
WNT1	ENSG00000125084
PIWIL1	ENSG00000125207
SLC10A2	ENSG00000125255
ABCC4	ENSG00000125257
SOX21	ENSG00000125285
HROB	ENSG00000125319
KIF25	ENSG00000125337
AMELX	ENSG00000125363
GRK4	ENSG00000125388
SOX9	ENSG00000125398
TEKT3	ENSG00000125409
MYH2	ENSG00000125414
SLC25A35	ENSG00000125434
MIR9-1HG	ENSG00000125462
BARHL1	ENSG00000125492
KIR2DL1	ENSG00000125498
SRMS	ENSG00000125508
LINC00029	ENSG00000125514
NPBWR2	ENSG00000125522
FNDC11	ENSG00000125531
BHLHE23	ENSG00000125533
PLGLB2	ENSG00000125551
IL37	ENSG00000125571
SLC25A23	ENSG00000125648
GRIA3	ENSG00000125675
ENSG00000125695	ENSG00000125695
CD70	ENSG00000125726
TRIP10	ENSG00000125733
TGM3	ENSG00000125780
GNRH2	ENSG00000125787
DEFB126	ENSG00000125788
FOXA2	ENSG00000125798
PAX1	ENSG00000125813
CST8	ENSG00000125815
NKX2-4	ENSG00000125816
NKX2-2	ENSG00000125820
CSTL1	ENSG00000125823
CST11	ENSG00000125831
PCSK2	ENSG00000125851
GFRA4	ENSG00000125861
BFSP1	ENSG00000125864
LAMP5	ENSG00000125869
LRRN4	ENSG00000125872
OTOR	ENSG00000125879
BANF2	ENSG00000125888
LINC02871	ENSG00000125899
SIRPD	ENSG00000125900
DEFB129	ENSG00000125903
CHURC1-FNTB	ENSG00000125954
GDF5	ENSG00000125965
MMP24	ENSG00000125966
C20orf173	ENSG00000125975
FAM83C	ENSG00000125998
GRPR	ENSG00000126010
XRCC3	ENSG00000126215
PROZ	ENSG00000126231
SLURP1	ENSG00000126233
IGFLR1	ENSG00000126246
GPR42	ENSG00000126251
KIRREL2	ENSG00000126259
FFAR1	ENSG00000126266
KRT36	ENSG00000126337
TSKS	ENSG00000126467
FLRT1	ENSG00000126500
CSN1S1	ENSG00000126545
STATH	ENSG00000126549
HTN1	ENSG00000126550
PRKCG	ENSG00000126583
DACH2	ENSG00000126733
SSX1	ENSG00000126752
SIX1	ENSG00000126778
PLEKHG3	ENSG00000126822
PZP	ENSG00000126838
PRDM7	ENSG00000126856
OMG	ENSG00000126861
CTAG2	ENSG00000126890
AVPR2	ENSG00000126895
TMEM35A	ENSG00000126950
ZC4H2	ENSG00000126970
EDN2	ENSG00000127129
ATP13A4	ENSG00000127249
PLAAT1	ENSG00000127252
IL22	ENSG00000127318
TSPAN8	ENSG00000127324
BEST3	ENSG00000127325
TAS2R3	ENSG00000127362
TAS2R4	ENSG00000127364
TAS2R5	ENSG00000127366
CRYGN	ENSG00000127377
LRRC61	ENSG00000127399
TRPV5	ENSG00000127412
AUNIP	ENSG00000127423
OR7A10	ENSG00000127515
OR7C2	ENSG00000127529
OR7C1	ENSG00000127530
SYNGR3	ENSG00000127561
PKMYT1	ENSG00000127564
WFIKKN1	ENSG00000127578
CHTF18	ENSG00000127586
GNG13	ENSG00000127588
OR1E2	ENSG00000127780
VIL1	ENSG00000127831
TNFRSF19	ENSG00000127863
GNGT1	ENSG00000127928
SPINK2	ENSG00000128040
ADM2	ENSG00000128165
ASPHD2	ENSG00000128203
GAL3ST1	ENSG00000128242
RFPL1	ENSG00000128250
RFPL2	ENSG00000128253
GNAZ	ENSG00000128266
MGAT3	ENSG00000128268
ADORA2A	ENSG00000128271
RFPL3	ENSG00000128276
MCHR1	ENSG00000128285
BAIAP2L2	ENSG00000128298
GALR3	ENSG00000128310
APOL5	ENSG00000128313
IGLL1	ENSG00000128322
LIF	ENSG00000128342
C22orf23	ENSG00000128346
APOBEC3F	ENSG00000128394
RIBC2	ENSG00000128408
KRT17	ENSG00000128422
RNF112	ENSG00000128482
CPA4	ENSG00000128510
TAS2R16	ENSG00000128519
CDHR3	ENSG00000128536
VGF	ENSG00000128564
FOXP2	ENSG00000128573
STRIP2	ENSG00000128578
LRRC4	ENSG00000128594
CCDC136	ENSG00000128596
SMO	ENSG00000128602
FEZF1	ENSG00000128610
OPN1SW	ENSG00000128617
HOXD1	ENSG00000128645
HOXD3	ENSG00000128652
PDE11A	ENSG00000128655
GAD1	ENSG00000128683
HOXD9	ENSG00000128709
HOXD10	ENSG00000128710
HOXD11	ENSG00000128713
HOXD13	ENSG00000128714
CGNL1	ENSG00000128849
ELL3	ENSG00000128886
ALDH1A2	ENSG00000128918
CHAC1	ENSG00000128965
CALML4	ENSG00000129007
THAP10	ENSG00000129028
ACKR4	ENSG00000129048
MYOD1	ENSG00000129152
KCNC1	ENSG00000129159
TPH1	ENSG00000129167
CSRP3	ENSG00000129170
E2F8	ENSG00000129173
SOX15	ENSG00000129194
PIMREG	ENSG00000129195
USP6	ENSG00000129204
SHBG	ENSG00000129214
AIPL1	ENSG00000129221
KLK14	ENSG00000129437
KLK10	ENSG00000129451
KLK8	ENSG00000129455
AJUBA	ENSG00000129474
CDO1	ENSG00000129596
QRICH2	ENSG00000129646
FOXJ1	ENSG00000129654
AANAT	ENSG00000129673
ART1	ENSG00000129744
CHRNA10	ENSG00000129749
SGO1	ENSG00000129810
TTTY1B	ENSG00000129816
RPS4Y1	ENSG00000129824
TTTY1	ENSG00000129845
VCY1B	ENSG00000129862
VCY	ENSG00000129864
CDY2B	ENSG00000129873
CDH15	ENSG00000129910
INS-IGF2	ENSG00000129965
LBP	ENSG00000129988
SYT5	ENSG00000129990
GALNT8	ENSG00000130035
NXNL2	ENSG00000130045
NALF2	ENSG00000130054
GDPD2	ENSG00000130055
TSPAN16	ENSG00000130167
ANGPTL8	ENSG00000130173
ZSCAN10	ENSG00000130182
DPP6	ENSG00000130226
ACE2	ENSG00000130234
GDF1	ENSG00000130283
NCAN	ENSG00000130287
KIF1A	ENSG00000130294
RSPH3	ENSG00000130363
MAS1	ENSG00000130368
ACSBG2	ENSG00000130377
FUT5	ENSG00000130383
BMP15	ENSG00000130385
STK33	ENSG00000130413
EPO	ENSG00000130427
CACNG6	ENSG00000130433
UNC13A	ENSG00000130477
KLHDC7B	ENSG00000130487
IQCN	ENSG00000130518
OR11H1	ENSG00000130538
SULT4A1	ENSG00000130540
SAG	ENSG00000130561
TNNT3	ENSG00000130595
CALY	ENSG00000130643
HBZ	ENSG00000130656
MNX1	ENSG00000130675
RBBP8NL	ENSG00000130701
PRDM12	ENSG00000130711
NPAS1	ENSG00000130751
SESN2	ENSG00000130766
SMPDL3B	ENSG00000130768
CCDC62	ENSG00000130783
DUSP9	ENSG00000130829
SLC7A10	ENSG00000130876
PKDREJ	ENSG00000130943
HSD17B3	ENSG00000130948
NUTM2F	ENSG00000130950
FBP2	ENSG00000130957
POLN	ENSG00000130997
TTTY9B	ENSG00000131007
ULBP3	ENSG00000131019
EPS8L1	ENSG00000131037
TTLL9	ENSG00000131044
BPIFA2	ENSG00000131050
BPIFA3	ENSG00000131059
GGT7	ENSG00000131067
DEFB118	ENSG00000131068
EDA2R	ENSG00000131080
C1QL1	ENSG00000131094
GFAP	ENSG00000131095
PYY	ENSG00000131096
TEX101	ENSG00000131126
CCL25	ENSG00000131142
ENSG00000131152	ENSG00000131152
SLC34A1	ENSG00000131183
IDO1	ENSG00000131203
GJA9	ENSG00000131233
CDX4	ENSG00000131264
ADGRE3	ENSG00000131355
C3orf20	ENSG00000131379
NAPSA	ENSG00000131400
LRRC4B	ENSG00000131409
GFPT2	ENSG00000131459
PSMC3IP	ENSG00000131470
AOC2	ENSG00000131480
G6PC1	ENSG00000131482
TTTY6	ENSG00000131538
TTTY6B	ENSG00000131548
KREMEN2	ENSG00000131650
BARX1	ENSG00000131668
CA6	ENSG00000131686
RHOXF2	ENSG00000131721
CKMT2	ENSG00000131730
KRT34	ENSG00000131737
KRT33B	ENSG00000131738
TNS4	ENSG00000131746
PPP1R1B	ENSG00000131771
FSHB	ENSG00000131808
ZNF304	ENSG00000131845
ZNF132	ENSG00000131849
USP29	ENSG00000131864
NR0B2	ENSG00000131910
LIN28A	ENSG00000131914
FAAP24	ENSG00000131944
LRRC9	ENSG00000131951
ABHD12B	ENSG00000131969
GCH1	ENSG00000131979
PODNL1	ENSG00000132000
ZNF20	ENSG00000132010
BRME1	ENSG00000132016
RTBDN	ENSG00000132026
MATN3	ENSG00000132031
CCT6B	ENSG00000132141
SLC6A11	ENSG00000132164
FCRLA	ENSG00000132185
SLX1A	ENSG00000132207
CNGA4	ENSG00000132259
HHLA1	ENSG00000132297
IQCA1	ENSG00000132321
SCLY	ENSG00000132330
POPDC3	ENSG00000132429
LANCL2	ENSG00000132434
DDC	ENSG00000132437
FTHL17	ENSG00000132446
ENAM	ENSG00000132464
SLC52A1	ENSG00000132517
RGS22	ENSG00000132554
ANKEF1	ENSG00000132623
SCP2D1	ENSG00000132631
SNAP25	ENSG00000132639
SSTR4	ENSG00000132671
RHBG	ENSG00000132677
ATP1A4	ENSG00000132681
BCAN	ENSG00000132692
CRP	ENSG00000132693
HAPLN2	ENSG00000132702
FCRL2	ENSG00000132704
ACY3	ENSG00000132744
ALDH3B2	ENSG00000132746
MMACHC	ENSG00000132763
VSTM2L	ENSG00000132821
BHMT2	ENSG00000132840
KANK4	ENSG00000132854
SYT4	ENSG00000132872
SLC14A2	ENSG00000132874
NMUR2	ENSG00000132911
PDE6A	ENSG00000132915
ATP8A2	ENSG00000132932
MTUS2	ENSG00000132938
TPTE2	ENSG00000132958
GPR12	ENSG00000132975
MYH8	ENSG00000133020
CHI3L1	ENSG00000133048
MYBPH	ENSG00000133055
CHIT1	ENSG00000133063
TMCC2	ENSG00000133069
DCLK1	ENSG00000133083
CCNA1	ENSG00000133101
RXFP2	ENSG00000133105
TRPC4	ENSG00000133107
STOML3	ENSG00000133115
KL	ENSG00000133116
RFC3	ENSG00000133119
IRS4	ENSG00000133124
RNF128	ENSG00000133135
LGALS12	ENSG00000133317
PLAAT2	ENSG00000133328
MYO18B	ENSG00000133454
C1QTNF6	ENSG00000133466
GGT2P	ENSG00000133475
FAM83F	ENSG00000133477
SEC14L4	ENSG00000133488
KRBA1	ENSG00000133619
LRRIQ1	ENSG00000133640
SFTPD	ENSG00000133661
DYDC2	ENSG00000133665
SPINK5	ENSG00000133710
CA1	ENSG00000133742
TEX15	ENSG00000133863
GSC	ENSG00000133937
UNC79	ENSG00000133958
CATSPERB	ENSG00000133962
VRTN	ENSG00000133980
ADAM20	ENSG00000134007
PEBP4	ENSG00000134020
ADAMDEC1	ENSG00000134028
IRAK2	ENSG00000134070
CNTN6	ENSG00000134115
CHL1	ENSG00000134121
TRPM1	ENSG00000134160
GNAT2	ENSG00000134183
REG4	ENSG00000134193
TSHB	ENSG00000134200
SYT6	ENSG00000134207
CHIA	ENSG00000134216
ADAM30	ENSG00000134249
CD101	ENSG00000134256
GRHL1	ENSG00000134317
ANO3	ENSG00000134343
FST	ENSG00000134363
CFHR4	ENSG00000134365
CRB1	ENSG00000134376
CFHR5	ENSG00000134389
ERN2	ENSG00000134398
RAX	ENSG00000134438
GRP	ENSG00000134443
IL2RA	ENSG00000134460
ANKRD16	ENSG00000134461
HRH4	ENSG00000134489
SLCO1B1	ENSG00000134538
SPX	ENSG00000134548
PRH2	ENSG00000134551
LRP4	ENSG00000134569
MYBPC3	ENSG00000134571
USP26	ENSG00000134588
SOX3	ENSG00000134595
PIWIL4	ENSG00000134627
MTNR1B	ENSG00000134640
SPOCD1	ENSG00000134668
HOOK1	ENSG00000134709
CYP2J2	ENSG00000134716
DSG3	ENSG00000134757
DSG1	ENSG00000134760
DSC3	ENSG00000134762
DSC1	ENSG00000134765
FHOD3	ENSG00000134775
DAGLA	ENSG00000134780
CBLIF	ENSG00000134812
TCN1	ENSG00000134827
CLDN10	ENSG00000134873
ERCC5	ENSG00000134899
ADAMTS8	ENSG00000134917
ACRV1	ENSG00000134940
KLB	ENSG00000134962
PSAT1	ENSG00000135069
CCNJL	ENSG00000135083
MSI1	ENSG00000135097
HNF1A	ENSG00000135100
HRK	ENSG00000135116
DTX1	ENSG00000135144
OCM2	ENSG00000135175
UGT2A3	ENSG00000135220
CSN2	ENSG00000135222
UGT2B28	ENSG00000135226
GARIN1B	ENSG00000135248
KCP	ENSG00000135253
HTR1B	ENSG00000135312
KHDC1	ENSG00000135314
MRAP2	ENSG00000135324
EPHA7	ENSG00000135333
GJA10	ENSG00000135355
ELF5	ENSG00000135374
PRPH	ENSG00000135406
AMHR2	ENSG00000135409
LACRT	ENSG00000135413
GLS2	ENSG00000135423
FAM186B	ENSG00000135436
RDH5	ENSG00000135437
AGAP2	ENSG00000135439
KRT85	ENSG00000135443
TROAP	ENSG00000135451
B4GALNT1	ENSG00000135454
FAIM2	ENSG00000135472
MIP	ENSG00000135517
KCNH3	ENSG00000135519
MAP7	ENSG00000135525
TAAR5	ENSG00000135569
NMBR	ENSG00000135577
SEMA4F	ENSG00000135622
EGR4	ENSG00000135625
EMX1	ENSG00000135638
BCO1	ENSG00000135697
CHST5	ENSG00000135702
KIAA0513	ENSG00000135709
FBXL8	ENSG00000135722
SLC9A5	ENSG00000135740
ZNF670-ZNF695	ENSG00000135747
PCNX2	ENSG00000135749
KCNK1	ENSG00000135750
CAPN9	ENSG00000135773
RGS8	ENSG00000135824
KIAA1614	ENSG00000135835
GPR55	ENSG00000135898
CHRND	ENSG00000135902
PAX3	ENSG00000135903
SLC19A3	ENSG00000135917
WNT10A	ENSG00000135925
TSGA10	ENSG00000135951
MFSD9	ENSG00000135953
EDAR	ENSG00000135960
GPR45	ENSG00000135973
ARHGEF4	ENSG00000136002
USP44	ENSG00000136014
SLC41A2	ENSG00000136052
VILL	ENSG00000136059
PCDH8	ENSG00000136099
CNMD	ENSG00000136110
SCEL	ENSG00000136155
C7orf25	ENSG00000136197
SPDYE1	ENSG00000136206
IGF2BP3	ENSG00000136231
IL6	ENSG00000136244
DGKB	ENSG00000136267
NACAD	ENSG00000136274
PKD1L1-AS1	ENSG00000136275
MMD2	ENSG00000136297
RNASE2CP	ENSG00000136315
NKX2-8	ENSG00000136327
NKX2-1	ENSG00000136352
ZFHX2	ENSG00000136367
ABHD17C	ENSG00000136379
MYCBPAP	ENSG00000136449
CHAD	ENSG00000136457
GH2	ENSG00000136487
CSH1	ENSG00000136488
BRIP1	ENSG00000136492
RTP4	ENSG00000136514
SCN2A	ENSG00000136531
TBR1	ENSG00000136535
ERMN	ENSG00000136541
GALNT5	ENSG00000136542
IL36G	ENSG00000136688
IL36A	ENSG00000136694
IL36RN	ENSG00000136695
IL36B	ENSG00000136696
IL1F10	ENSG00000136697
CFC1	ENSG00000136698
GAD2	ENSG00000136750
OR1J1	ENSG00000136834
OR13C9	ENSG00000136839
ZFP37	ENSG00000136866
KIF12	ENSG00000136883
GARNL3	ENSG00000136895
WDR38	ENSG00000136918
GABBR2	ENSG00000136928
HEMGN	ENSG00000136929
NR5A1	ENSG00000136931
OR1L4	ENSG00000136939
CTSV	ENSG00000136943
LMX1B	ENSG00000136944
DSCC1	ENSG00000136982
IFNA21	ENSG00000137080
DMRT1	ENSG00000137090
DNAJB5	ENSG00000137094
SPAG8	ENSG00000137098
TMEM8B	ENSG00000137103
ARHGEF39	ENSG00000137135
IGFBPL1	ENSG00000137142
SLC22A7	ENSG00000137204
CAPN11	ENSG00000137225
TINAG	ENSG00000137251
HCRTR2	ENSG00000137252
KIAA0319	ENSG00000137261
GCM1	ENSG00000137270
FOXF2	ENSG00000137273
CLPS	ENSG00000137392
C6orf52	ENSG00000137434
FGFBP1	ENSG00000137440
FHDC1	ENSG00000137460
MGARP	ENSG00000137463
TTC29	ENSG00000137473
RAB30	ENSG00000137502
NARS2	ENSG00000137513
TTPA	ENSG00000137561
SLCO5A1	ENSG00000137571
NXPE4	ENSG00000137634
TMPRSS4	ENSG00000137648
MMP7	ENSG00000137673
MMP20	ENSG00000137674
MMP27	ENSG00000137675
CFAP300	ENSG00000137691
TRIM29	ENSG00000137699
BTG4	ENSG00000137707
POU2F3	ENSG00000137709
ARHGAP20	ENSG00000137727
MMP13	ENSG00000137745
TMPRSS13	ENSG00000137747
CASP5	ENSG00000137757
UNC13C	ENSG00000137766
KIF23	ENSG00000137807
ITGA11	ENSG00000137809
KNL1	ENSG00000137812
PAQR5	ENSG00000137819
ITPKA	ENSG00000137825
TMEM62	ENSG00000137842
PAK6	ENSG00000137843
DUOX1	ENSG00000137857
SLC28A2	ENSG00000137860
STRA6	ENSG00000137868
CYP19A1	ENSG00000137869
BCL2L10	ENSG00000137875
SPTBN5	ENSG00000137877
GCOM1	ENSG00000137878
BRDT	ENSG00000137948
SLC44A5	ENSG00000137968
CLCA2	ENSG00000137975
DNASE2B	ENSG00000137976
CGREF1	ENSG00000138028
LHCGR	ENSG00000138039
SULT6B1	ENSG00000138068
SLC5A6	ENSG00000138074
ABCG5	ENSG00000138075
SLC3A1	ENSG00000138079
SIX3	ENSG00000138083
CENPO	ENSG00000138092
TRIM54	ENSG00000138100
CYP2C9	ENSG00000138109
CYP2C8	ENSG00000138115
LOXL4	ENSG00000138131
LBX1	ENSG00000138136
BTBD16	ENSG00000138152
CUZD1	ENSG00000138161
CEP55	ENSG00000138180
GPR87	ENSG00000138271
PLA2G12B	ENSG00000138308
ZNF365	ENSG00000138311
ADAMTS14	ENSG00000138316
DNA2	ENSG00000138346
MYPN	ENSG00000138347
AOX1	ENSG00000138356
MSTN	ENSG00000138379
CDK15	ENSG00000138395
MDH1B	ENSG00000138400
CHRNA1	ENSG00000138435
GUCA1C	ENSG00000138472
CCDC54	ENSG00000138483
CILP	ENSG00000138615
PARP16	ENSG00000138617
HCN4	ENSG00000138622
PCDH10	ENSG00000138650
ZGRF1	ENSG00000138658
PRKG2	ENSG00000138669
FGF5	ENSG00000138675
IL21	ENSG00000138684
BMPR1B	ENSG00000138696
TRPC3	ENSG00000138741
CXCL9	ENSG00000138755
CDKL2	ENSG00000138769
EGF	ENSG00000138798
C4orf17	ENSG00000138813
SLC39A8	ENSG00000138821
MTTP	ENSG00000138823
FBN2	ENSG00000138829
TTLL8	ENSG00000138892
SHISAL1	ENSG00000138944
B4GALNT3	ENSG00000139044
PDE6H	ENSG00000139053
ERP27	ENSG00000139055
ALG10	ENSG00000139133
PIK3C2G	ENSG00000139144
PLCZ1	ENSG00000139151
SLCO1C1	ENSG00000139155
TMEM117	ENSG00000139173
PIANP	ENSG00000139200
SLC38A4	ENSG00000139209
COL2A1	ENSG00000139219
PPFIA2	ENSG00000139220
ANP32D	ENSG00000139223
INHBE	ENSG00000139269
TPH2	ENSG00000139287
LGR5	ENSG00000139292
PTPRQ	ENSG00000139304
KERA	ENSG00000139330
AMDHD1	ENSG00000139344
SYCP3	ENSG00000139351
ASCL1	ENSG00000139352
TMEM132B	ENSG00000139364
FAM222A	ENSG00000139438
FOXN4	ENSG00000139445
PDX1	ENSG00000139515
CCDC65	ENSG00000139537
SLC39A5	ENSG00000139540
RDH16	ENSG00000139547
DHH	ENSG00000139549
GPR84	ENSG00000139572
NPFF	ENSG00000139574
CELA1	ENSG00000139610
BRCA2	ENSG00000139618
KRT71	ENSG00000139648
MORN3	ENSG00000139714
SLAIN1	ENSG00000139737
SRRM4	ENSG00000139767
METTL21C	ENSG00000139780
RNF113B	ENSG00000139797
ZIC5	ENSG00000139800
TTC6	ENSG00000139865
SSTR1	ENSG00000139874
REM2	ENSG00000139890
CBLN3	ENSG00000139899
TSSK4	ENSG00000139908
FITM1	ENSG00000139914
MDGA2	ENSG00000139915
SYT16	ENSG00000139973
ADAM21	ENSG00000139985
RDH12	ENSG00000139988
ESR2	ENSG00000140009
KCNH5	ENSG00000140015
STON2	ENSG00000140022
FAM181A	ENSG00000140067
SERPINA10	ENSG00000140093
CLBA1	ENSG00000140104
SLC25A47	ENSG00000140107
DUOXA1	ENSG00000140254
DUOXA2	ENSG00000140274
DUOX2	ENSG00000140279
SLC27A2	ENSG00000140284
HDC	ENSG00000140287
GCNT3	ENSG00000140297
DISP2	ENSG00000140323
PIF1	ENSG00000140451
CYP11A1	ENSG00000140459
CYP1A1	ENSG00000140465
ADAMTS17	ENSG00000140470
GOLGA6D	ENSG00000140478
PCSK6	ENSG00000140479
CCDC33	ENSG00000140481
CELF6	ENSG00000140488
CYP1A2	ENSG00000140505
LMAN1L	ENSG00000140506
RHCG	ENSG00000140519
RLBP1	ENSG00000140522
FANCI	ENSG00000140525
WDR93	ENSG00000140527
TICRR	ENSG00000140534
ST8SIA2	ENSG00000140557
SH3GL3	ENSG00000140600
SEPTIN12	ENSG00000140623
SLC5A2	ENSG00000140675
ARMC5	ENSG00000140691
MYLK3	ENSG00000140795
ABCC12	ENSG00000140798
CHST4	ENSG00000140835
CLEC18B	ENSG00000140839
ADAMTS18	ENSG00000140873
ADAD2	ENSG00000140955
OSGIN1	ENSG00000140961
RPL3L	ENSG00000140986
GALNS	ENSG00000141012
CTRL	ENSG00000141086
DPEP3	ENSG00000141096
OR4D1	ENSG00000141194
KIF2B	ENSG00000141200
SPATA22	ENSG00000141255
LRRC46	ENSG00000141294
RHBDL3	ENSG00000141314
SPACA3	ENSG00000141316
CHCT1	ENSG00000141371
TAF4B	ENSG00000141384
ASXL3	ENSG00000141431
ADCYAP1	ENSG00000141433
MEP1B	ENSG00000141434
SLC25A52	ENSG00000141437
GAREM1	ENSG00000141441
GREB1L	ENSG00000141449
SLC13A5	ENSG00000141485
CCDC40	ENSG00000141519
CARD14	ENSG00000141527
TTYH2	ENSG00000141540
CBX8	ENSG00000141570
ZNF750	ENSG00000141579
MAPK4	ENSG00000141639
FBXO15	ENSG00000141665
CBLN2	ENSG00000141668
GRB7	ENSG00000141738
ARL5C	ENSG00000141748
STAC2	ENSG00000141750
CACNA1A	ENSG00000141837
ZIM3	ENSG00000141946
CIB3	ENSG00000141977
ENSG00000141979	ENSG00000141979
DMRTC2	ENSG00000142025
HUNK	ENSG00000142149
DNMT3L	ENSG00000142182
IL19	ENSG00000142224
NTN5	ENSG00000142233
CBLC	ENSG00000142273
SLC6A3	ENSG00000142319
FBN3	ENSG00000142449
TM4SF5	ENSG00000142484
SLC47A1	ENSG00000142494
GPR32	ENSG00000142511
ACP4	ENSG00000142513
KLK3	ENSG00000142515
GARIN5A	ENSG00000142530
PTH2	ENSG00000142538
ENSG00000142539	ENSG00000142539
IGLON5	ENSG00000142549
SLC2A5	ENSG00000142583
